Id,MSSubClass,MSZoning,LotArea,Street,Utilities,BldgType,OverallQual,OverallCond,BsmtQual,YearBuilt,ExterQual,ExterCond,TotalBsmtSF,Heating,1stFlrSF,2ndFlrSF,GarageCars,GarageCond,SalePrice
1619,20,RL,12887,Pave,AllPub,1Fam,5,7,Gd,1984,TA,TA,833.0,GasA,833,0,2.0,TA,
1620,90,RL,7700,Pave,AllPub,Duplex,5,2,TA,1985,TA,Po,1216.0,GasA,1216,1216,2.0,Fa,
1621,60,RL,10475,Pave,AllPub,1Fam,5,5,Gd,1991,TA,TA,624.0,GasA,624,650,2.0,TA,
1622,50,RL,10544,Pave,AllPub,1Fam,5,5,TA,1969,TA,TA,864.0,GasA,864,615,1.0,TA,
1623,20,RL,9892,Pave,AllPub,1Fam,8,5,Gd,1994,Gd,Gd,1679.0,GasA,1803,0,2.0,TA,
1624,60,RL,12961,Pave,AllPub,1Fam,6,5,Gd,1993,Gd,Gd,1152.0,GasA,1152,645,2.0,TA,
1625,20,RL,13008,Pave,AllPub,1Fam,6,5,Fa,1956,TA,TA,882.0,GasA,882,0,1.0,TA,
1626,20,RL,10200,Pave,AllPub,1Fam,6,5,TA,1974,TA,TA,1434.0,GasA,1434,0,2.0,TA,
1627,60,RL,10179,Pave,AllPub,1Fam,6,5,Gd,1997,TA,TA,945.0,GasA,945,663,2.0,TA,
1628,60,RL,11792,Pave,AllPub,1Fam,8,5,Gd,2003,Gd,TA,1008.0,GasA,1008,1275,3.0,TA,
1629,80,RL,8400,Pave,AllPub,1Fam,7,5,Gd,1996,TA,TA,384.0,GasA,958,670,2.0,TA,
1630,120,RL,7296,Pave,AllPub,TwnhsE,8,5,Ex,2004,Gd,TA,2208.0,GasA,2522,0,2.0,TA,
1631,120,RL,7380,Pave,AllPub,1Fam,8,5,Gd,1998,TA,TA,1418.0,GasA,1478,0,2.0,TA,
1632,120,RL,8013,Pave,AllPub,TwnhsE,8,5,Gd,1995,Gd,TA,1587.0,GasA,1734,0,2.0,TA,
1633,80,RL,8923,Pave,AllPub,1Fam,7,5,Gd,1998,Gd,TA,384.0,GasA,751,631,2.0,TA,
1634,60,RL,7500,Pave,AllPub,1Fam,6,5,Gd,1998,Gd,TA,952.0,GasA,952,684,2.0,TA,
1635,60,RL,8803,Pave,AllPub,1Fam,6,5,Gd,1994,TA,TA,707.0,GasA,707,809,2.0,TA,
1636,20,RL,7250,Pave,AllPub,1Fam,6,5,Gd,1993,TA,TA,1181.0,GasA,1190,0,2.0,TA,
1637,60,RL,11900,Pave,AllPub,1Fam,5,6,Gd,1977,TA,TA,1122.0,GasA,946,988,2.0,TA,
1638,60,RL,13250,Pave,AllPub,1Fam,7,6,Gd,1978,TA,TA,832.0,GasA,1154,896,2.0,TA,
1639,20,RL,10928,Pave,AllPub,1Fam,6,6,TA,1978,TA,TA,1427.0,GasA,1671,0,2.0,TA,
1640,60,RL,12388,Pave,AllPub,1Fam,7,7,Gd,1980,TA,TA,1043.0,GasA,1539,1134,2.0,TA,
1641,20,RL,11088,Pave,AllPub,1Fam,6,5,TA,1978,TA,TA,1140.0,GasA,1707,0,2.0,TA,
1642,60,FV,7000,Pave,AllPub,1Fam,7,5,Gd,2003,Gd,TA,926.0,GasA,1016,868,2.0,TA,
1643,60,FV,7500,Pave,AllPub,1Fam,8,5,Gd,2000,Gd,TA,1058.0,GasA,1058,816,2.0,TA,
1644,60,FV,8470,Pave,AllPub,1Fam,8,5,Gd,2002,Gd,TA,972.0,GasA,972,839,2.0,TA,
1645,20,RL,9373,Pave,AllPub,1Fam,5,7,Gd,1975,TA,TA,1621.0,GasA,1621,0,2.0,TA,
1646,20,RL,10140,Pave,AllPub,1Fam,6,6,TA,1974,TA,TA,1116.0,GasA,1116,0,2.0,TA,
1647,20,RL,11050,Pave,AllPub,1Fam,7,5,TA,1975,TA,TA,1176.0,GasA,1193,0,2.0,TA,
1648,20,RL,7830,Pave,AllPub,1Fam,5,5,TA,1970,TA,TA,1180.0,GasA,1180,0,2.0,TA,
1649,20,RL,8510,Pave,AllPub,1Fam,5,7,Gd,1971,TA,TA,1043.0,GasA,1050,0,1.0,TA,
1650,20,RL,7038,Pave,AllPub,1Fam,4,6,TA,1970,TA,TA,864.0,GasA,864,0,2.0,TA,
1651,20,RL,9000,Pave,AllPub,1Fam,4,7,TA,1971,TA,Gd,864.0,GasA,864,0,2.0,TA,
1652,160,RM,1680,Pave,AllPub,Twnhs,6,5,TA,1973,TA,TA,483.0,GasA,483,504,1.0,TA,
1653,160,RM,1680,Pave,AllPub,Twnhs,6,6,TA,1972,TA,TA,483.0,GasA,483,504,1.0,TA,
1654,160,RL,2308,Pave,AllPub,TwnhsE,6,5,Gd,1976,TA,TA,804.0,GasA,804,744,2.0,TA,
1655,120,RL,2280,Pave,AllPub,Twnhs,7,5,Gd,1975,TA,TA,1057.0,GasA,1055,0,2.0,TA,
1656,160,RL,2349,Pave,AllPub,Twnhs,6,5,Gd,1977,TA,TA,855.0,GasA,855,601,2.0,TA,
1657,160,RL,2364,Pave,AllPub,TwnhsE,6,5,Gd,1978,TA,TA,804.0,GasA,804,744,2.0,TA,
1658,160,RL,2364,Pave,AllPub,TwnhsE,6,5,Gd,1978,Gd,TA,855.0,GasA,855,601,2.0,TA,
1659,120,RL,2104,Pave,AllPub,TwnhsE,7,6,TA,1976,TA,TA,836.0,GasA,836,0,1.0,TA,
1660,20,RL,10710,Pave,AllPub,1Fam,5,7,TA,1966,Gd,TA,864.0,GasA,1120,0,2.0,TA,
1661,60,RL,14257,Pave,AllPub,1Fam,9,5,Ex,2007,Ex,TA,1776.0,GasA,1794,978,3.0,TA,
1662,60,RL,12350,Pave,AllPub,1Fam,9,5,Ex,2009,Gd,TA,1365.0,GasA,1365,1325,3.0,TA,
1663,20,RL,12350,Pave,AllPub,1Fam,9,5,Ex,2008,Ex,TA,2020.0,GasA,2020,0,3.0,TA,
1664,20,RL,13693,Pave,AllPub,1Fam,10,5,Ex,2007,Ex,TA,2630.0,GasA,2674,0,3.0,TA,
1665,20,RL,11578,Pave,AllPub,1Fam,9,5,Ex,2008,Ex,TA,1736.0,GasA,1736,0,3.0,TA,
1666,20,RL,16870,Pave,AllPub,1Fam,8,5,Ex,2004,Gd,TA,1782.0,GasA,1782,0,3.0,TA,
1667,60,RL,23303,Pave,AllPub,1Fam,8,5,Ex,2007,Gd,TA,1508.0,GasA,1508,1012,3.0,TA,
1668,20,RL,10367,Pave,AllPub,1Fam,9,5,Ex,2008,Ex,TA,1739.0,GasA,1743,0,3.0,TA,
1669,20,RL,10872,Pave,AllPub,1Fam,9,5,Ex,2006,Gd,TA,1504.0,GasA,1531,0,3.0,TA,
1670,20,RL,13514,Pave,AllPub,1Fam,9,5,Ex,2008,Ex,TA,1774.0,GasA,1808,0,3.0,TA,
1671,20,RL,12878,Pave,AllPub,1Fam,7,5,Gd,2003,Gd,TA,1760.0,GasA,1760,0,2.0,TA,
1672,20,RL,15274,Pave,AllPub,1Fam,9,5,Ex,2003,Gd,TA,2452.0,GasA,2452,0,3.0,TA,
1673,60,RL,13262,Pave,AllPub,1Fam,8,5,Gd,2003,Gd,TA,1082.0,GasA,1105,1295,3.0,TA,
1674,20,RL,9658,Pave,AllPub,1Fam,8,5,Gd,2006,Gd,TA,1598.0,GasA,1606,0,3.0,TA,
1675,120,RL,6904,Pave,AllPub,TwnhsE,6,5,Gd,2005,Gd,TA,1358.0,GasA,1358,0,2.0,TA,
1676,120,RL,5122,Pave,AllPub,Twnhs,6,5,Gd,2005,Gd,TA,1306.0,GasA,1306,0,2.0,TA,
1677,120,RL,10307,Pave,AllPub,TwnhsE,7,5,Gd,2007,Gd,TA,1350.0,GasA,1358,0,2.0,TA,
1678,20,RL,14836,Pave,AllPub,1Fam,10,5,Ex,2004,Ex,TA,2492.0,GasA,2492,0,3.0,TA,
1679,20,RL,15262,Pave,AllPub,1Fam,8,5,Ex,2003,Gd,TA,2200.0,GasA,2200,0,3.0,TA,
1680,120,RL,7390,Pave,AllPub,TwnhsE,9,5,Ex,2008,Ex,TA,1884.0,GasA,1884,0,2.0,TA,
1681,120,RL,6472,Pave,AllPub,TwnhsE,9,5,Ex,2008,Ex,TA,1451.0,GasA,1456,0,2.0,TA,
1682,20,RL,16770,Pave,AllPub,1Fam,8,5,Ex,2002,Gd,TA,1712.0,GasA,1712,0,3.0,TA,
1683,120,RL,3480,Pave,AllPub,TwnhsE,7,5,Gd,2003,Gd,TA,1405.0,GasA,1405,0,2.0,TA,
1684,60,RL,10928,Pave,AllPub,1Fam,7,5,Gd,2005,Gd,TA,728.0,GasA,728,728,2.0,TA,
1685,60,RL,8918,Pave,AllPub,1Fam,6,5,Gd,2005,Gd,TA,745.0,GasA,745,745,2.0,TA,
1686,120,RL,3182,Pave,AllPub,TwnhsE,7,5,Gd,2005,Gd,TA,1220.0,GasA,1220,0,2.0,TA,
1687,80,RL,9434,Pave,AllPub,1Fam,7,5,Gd,2004,Gd,TA,384.0,GasA,744,630,2.0,TA,
1688,60,RL,7984,Pave,AllPub,1Fam,7,5,Gd,2004,Gd,TA,868.0,GasA,868,762,2.0,TA,
1689,60,RL,10125,Pave,AllPub,1Fam,7,5,Gd,2004,Gd,TA,846.0,GasA,846,748,2.0,TA,
1690,60,RL,8965,Pave,AllPub,1Fam,7,5,Gd,2003,Gd,TA,782.0,GasA,806,683,2.0,TA,
1691,60,RL,8174,Pave,AllPub,1Fam,7,5,Gd,2003,Gd,TA,698.0,GasA,698,644,2.0,TA,
1692,60,RL,12891,Pave,AllPub,1Fam,8,5,Ex,2002,Gd,TA,870.0,GasA,878,1126,3.0,TA,
1693,80,RL,9734,Pave,AllPub,1Fam,7,5,Gd,2004,Gd,TA,384.0,GasA,744,630,2.0,TA,
1694,60,RL,8433,Pave,AllPub,1Fam,6,5,Gd,2000,TA,TA,794.0,GasA,819,695,2.0,TA,
1695,80,RL,7750,Pave,AllPub,1Fam,7,5,Gd,1999,TA,TA,384.0,GasA,774,656,2.0,TA,
1696,60,RL,15896,Pave,AllPub,1Fam,7,5,Gd,1999,Gd,TA,1177.0,GasA,1223,1089,3.0,TA,
1697,80,RL,7848,Pave,AllPub,1Fam,7,6,TA,1999,TA,TA,384.0,GasA,774,656,2.0,TA,
1698,60,RL,12720,Pave,AllPub,1Fam,8,5,Gd,2000,Gd,TA,1455.0,GasA,1466,1221,3.0,TA,
1699,20,RL,10750,Pave,AllPub,1Fam,8,5,Gd,1994,Gd,TA,2024.0,GasA,2063,0,3.0,TA,
1700,60,RL,9085,Pave,AllPub,1Fam,7,5,Gd,1995,Gd,TA,1070.0,GasA,1094,967,2.0,TA,
1701,60,RL,11692,Pave,AllPub,1Fam,8,5,Gd,1993,Gd,TA,1173.0,GasA,1215,1017,2.0,TA,
1702,20,RL,11194,Pave,AllPub,1Fam,8,5,Gd,2008,Gd,TA,1696.0,GasA,1696,0,3.0,TA,
1703,20,RL,10206,Pave,AllPub,1Fam,8,5,Gd,2008,Gd,TA,1614.0,GasA,1658,0,3.0,TA,
1704,20,RL,10130,Pave,AllPub,1Fam,8,5,Gd,2007,Gd,TA,1702.0,GasA,1702,0,3.0,TA,
1705,20,RL,9139,Pave,AllPub,1Fam,8,5,Ex,2006,Gd,TA,1422.0,GasA,1432,0,2.0,TA,
1706,20,RL,11128,Pave,AllPub,1Fam,9,5,Ex,2005,Ex,TA,2458.0,GasA,2490,0,3.0,TA,
1707,20,FV,7993,Pave,AllPub,1Fam,7,5,Ex,2008,Gd,TA,1436.0,GasA,1436,0,2.0,TA,
1708,20,FV,8640,Pave,AllPub,1Fam,7,5,Gd,2008,Gd,TA,1402.0,GasA,1402,0,2.0,TA,
1709,20,FV,12606,Pave,AllPub,1Fam,9,5,Gd,2007,Gd,TA,1530.0,GasA,1530,0,3.0,TA,
1710,20,FV,7500,Pave,AllPub,1Fam,8,5,Gd,2006,Gd,TA,1372.0,GasA,1448,0,2.0,TA,
1711,60,FV,10603,Pave,AllPub,1Fam,8,5,Ex,2006,Gd,TA,900.0,GasA,909,886,3.0,TA,
1712,20,FV,8125,Pave,AllPub,1Fam,8,5,Gd,2008,Gd,TA,1836.0,GasA,1836,0,2.0,TA,
1713,20,FV,10625,Pave,AllPub,1Fam,7,5,Gd,2006,Gd,TA,1652.0,GasA,1662,0,3.0,TA,
1714,20,FV,8736,Pave,AllPub,1Fam,7,5,Gd,2003,Gd,TA,1553.0,GasA,1553,0,2.0,TA,
1715,60,FV,8127,Pave,AllPub,1Fam,7,5,Gd,2003,Gd,TA,812.0,GasA,812,841,2.0,TA,
1716,20,RL,9605,Pave,AllPub,1Fam,7,6,Gd,2007,Gd,TA,1218.0,GasA,1218,0,2.0,TA,
1717,20,RL,7500,Pave,AllPub,1Fam,7,5,Gd,2006,Gd,TA,1141.0,GasA,1141,0,2.0,TA,
1718,20,RL,7500,Pave,AllPub,1Fam,6,5,Gd,2004,TA,TA,1158.0,GasA,1158,0,0.0,,
1719,60,RL,10628,Pave,AllPub,1Fam,7,5,Gd,2004,Gd,TA,835.0,GasA,871,941,2.0,TA,
1720,20,RL,10141,Pave,AllPub,1Fam,8,5,Gd,2004,Gd,TA,1512.0,GasA,1512,0,3.0,TA,
1721,20,RL,13072,Pave,AllPub,1Fam,7,5,Gd,2004,Gd,TA,1114.0,GasA,1114,0,2.0,TA,
1722,20,RL,13072,Pave,AllPub,1Fam,5,5,Gd,2004,TA,TA,1114.0,GasA,1114,0,0.0,,
1723,20,RL,12450,Pave,AllPub,1Fam,5,5,Gd,2003,TA,TA,1114.0,GasA,1114,0,2.0,TA,
1724,20,RL,7328,Pave,AllPub,1Fam,7,5,Gd,2008,Gd,TA,1450.0,GasA,1450,0,3.0,TA,
1725,60,RL,11492,Pave,AllPub,1Fam,7,5,Gd,1996,Gd,TA,913.0,GasA,913,1209,2.0,TA,
1726,60,RL,7703,Pave,AllPub,1Fam,6,6,Gd,1992,Gd,Gd,816.0,GasA,833,897,2.0,TA,
1727,120,RL,7175,Pave,AllPub,TwnhsE,6,5,Gd,1990,Gd,TA,1332.0,GasA,1332,0,2.0,TA,
1728,60,RL,9109,Pave,AllPub,1Fam,7,5,Gd,1994,Gd,TA,754.0,GasA,754,786,2.0,TA,
1729,60,RL,10274,Pave,AllPub,1Fam,6,7,Gd,1986,TA,Gd,676.0,GasA,698,702,2.0,TA,
1730,90,RL,8250,Pave,AllPub,Duplex,6,7,,1981,TA,TA,0.0,GasA,964,918,2.0,TA,
1731,20,RL,9750,Pave,AllPub,1Fam,5,5,TA,1962,TA,TA,980.0,GasA,980,0,2.0,TA,
1732,20,RL,8499,Pave,AllPub,1Fam,5,6,TA,1961,TA,TA,864.0,GasA,864,0,2.0,TA,
1733,20,RL,9079,Pave,AllPub,1Fam,5,5,TA,1961,TA,TA,864.0,GasA,864,0,1.0,TA,
1734,20,RL,9316,Pave,AllPub,1Fam,5,5,TA,1965,TA,TA,1024.0,GasA,1020,0,1.0,TA,
1735,20,RL,7791,Pave,AllPub,1Fam,5,8,TA,1963,Gd,Gd,912.0,GasA,912,0,1.0,TA,
1736,20,RL,7150,Pave,AllPub,1Fam,5,6,TA,1962,TA,TA,912.0,GasA,912,0,1.0,TA,
1737,20,RL,15676,Pave,AllPub,1Fam,8,8,Gd,1980,Gd,Gd,2014.0,GasA,2014,0,3.0,TA,
1738,60,RL,11949,Pave,AllPub,1Fam,7,8,Gd,1991,Gd,Gd,975.0,GasA,975,780,2.0,TA,
1739,160,FV,2880,Pave,AllPub,Twnhs,7,5,Gd,2004,Gd,TA,1376.0,GasA,1376,1629,3.0,TA,
1740,120,FV,3830,Pave,AllPub,TwnhsE,6,5,Gd,2008,Gd,TA,1726.0,GasA,1726,0,2.0,TA,
1741,120,FV,4217,Pave,AllPub,TwnhsE,6,5,Gd,2008,Gd,TA,1145.0,GasA,1256,0,2.0,TA,
1742,160,FV,2998,Pave,AllPub,TwnhsE,6,5,Gd,2000,Gd,TA,756.0,GasA,756,756,2.0,TA,
1743,160,FV,3768,Pave,AllPub,TwnhsE,7,5,Gd,1999,Gd,TA,691.0,GasA,713,739,2.0,TA,
1744,20,RL,14694,Pave,AllPub,1Fam,8,9,Gd,1977,Ex,Ex,1694.0,GasA,1694,0,2.0,TA,
1745,20,RL,15417,Pave,AllPub,1Fam,7,5,Gd,1981,Gd,TA,1740.0,GasA,1740,0,2.0,TA,
1746,80,RL,9600,Pave,AllPub,1Fam,8,5,TA,1976,Gd,Gd,392.0,GasA,1487,1012,2.0,TA,
1747,60,RL,12732,Pave,AllPub,1Fam,7,6,TA,1974,TA,TA,752.0,GasA,1285,782,2.0,TA,
1748,60,RL,10400,Pave,AllPub,1Fam,6,7,TA,1967,TA,TA,932.0,GasA,1271,1369,2.0,TA,
1749,20,RL,9600,Pave,AllPub,1Fam,5,5,Gd,1969,TA,TA,1288.0,GasA,1336,0,2.0,TA,
1750,20,RL,9000,Pave,AllPub,1Fam,6,5,TA,1969,TA,TA,1216.0,GasA,1216,0,1.0,TA,
1751,60,RL,13774,Pave,AllPub,1Fam,7,7,Gd,1977,TA,Gd,908.0,GasA,1316,972,2.0,TA,
1752,20,RL,7130,Pave,AllPub,1Fam,5,6,TA,1967,TA,TA,864.0,GasA,864,0,1.0,TA,
1753,20,RL,9600,Pave,AllPub,1Fam,5,5,TA,1967,TA,TA,1568.0,GasA,1568,0,2.0,TA,
1754,60,RL,9600,Pave,AllPub,1Fam,7,5,TA,1974,TA,TA,1165.0,GasA,1165,896,2.0,TA,
1755,85,RL,16500,Pave,AllPub,1Fam,6,5,Gd,1971,TA,TA,1232.0,GasA,1320,0,2.0,TA,
1756,20,RL,7436,Pave,AllPub,1Fam,4,7,TA,1960,TA,TA,894.0,GasA,894,0,2.0,TA,
1757,20,RL,8125,Pave,AllPub,1Fam,5,7,TA,1959,TA,TA,864.0,GasA,864,0,1.0,TA,
1758,20,RL,9450,Pave,AllPub,1Fam,4,5,TA,1957,TA,TA,1040.0,GasA,1362,0,3.0,TA,
1759,20,RL,13495,Pave,AllPub,1Fam,5,6,TA,1956,TA,Gd,1048.0,GasA,1728,0,2.0,TA,
1760,20,RL,9350,Pave,AllPub,1Fam,5,6,TA,1961,TA,TA,1313.0,GasA,1313,0,2.0,TA,
1761,20,RL,10500,Pave,AllPub,1Fam,5,5,TA,1964,TA,Gd,1292.0,GasA,1292,0,2.0,TA,
1762,60,RL,8970,Pave,AllPub,1Fam,5,6,TA,1965,TA,Gd,744.0,GasA,825,1315,2.0,TA,
1763,80,RL,11475,Pave,AllPub,1Fam,6,6,TA,1961,TA,TA,1208.0,GasA,1576,0,2.0,TA,
1764,20,RL,9768,Pave,AllPub,1Fam,5,5,TA,1955,TA,TA,960.0,GasA,960,0,1.0,TA,
1765,20,RL,9900,Pave,AllPub,1Fam,6,5,TA,1967,Gd,TA,1680.0,GasA,1691,0,2.0,TA,
1766,20,RL,10573,Pave,AllPub,1Fam,6,6,TA,1961,TA,TA,1453.0,GasA,1453,0,2.0,TA,
1767,20,RL,14695,Pave,AllPub,1Fam,6,8,TA,1966,TA,Gd,1562.0,GasA,1567,0,2.0,TA,
1768,20,RL,8760,Pave,AllPub,1Fam,5,7,TA,1956,Gd,TA,1169.0,GasA,1144,0,1.0,TA,
1769,20,RL,12285,Pave,AllPub,1Fam,7,6,TA,1960,TA,TA,1329.0,GasA,1329,0,2.0,TA,
1770,20,RL,9240,Pave,AllPub,1Fam,6,8,TA,1959,Gd,TA,988.0,GasA,988,0,1.0,TA,
1771,20,RL,8750,Pave,AllPub,1Fam,5,5,TA,1956,TA,TA,1202.0,GasA,1202,0,1.0,TA,
1772,20,RL,8750,Pave,AllPub,1Fam,5,5,TA,1955,TA,TA,1382.0,GasA,1382,0,1.0,TA,
1773,20,RL,10400,Pave,AllPub,1Fam,4,5,TA,1956,TA,TA,1200.0,GasA,1200,0,1.0,TA,
1774,90,RL,9482,Pave,AllPub,Duplex,5,4,TA,1958,TA,TA,1866.0,GasA,1866,0,2.0,Fa,
1775,20,RL,8128,Pave,AllPub,1Fam,6,7,TA,1954,TA,TA,1062.0,GasA,1062,0,1.0,TA,
1776,20,RL,13070,Pave,AllPub,1Fam,5,5,TA,1951,TA,TA,631.0,GasA,1112,0,2.0,TA,
1777,30,RL,8480,Pave,AllPub,1Fam,5,6,TA,1945,TA,Gd,793.0,GasA,793,0,1.0,TA,
1778,20,RL,7626,Pave,AllPub,1Fam,5,8,TA,1952,Gd,TA,1031.0,GasA,1031,0,1.0,TA,
1779,20,RL,9533,Pave,AllPub,1Fam,5,5,,1953,TA,TA,0.0,GasA,1210,0,1.0,TA,
1780,60,RL,11419,Pave,AllPub,1Fam,7,7,TA,1948,TA,TA,699.0,GasA,801,726,2.0,TA,
1781,20,RL,9600,Pave,AllPub,1Fam,5,6,TA,1950,TA,TA,1200.0,GasA,1200,0,1.0,TA,
1782,20,RL,5470,Pave,AllPub,1Fam,3,5,TA,1958,TA,TA,792.0,GasA,792,0,1.0,TA,
1783,60,RL,10800,Pave,AllPub,1Fam,5,7,TA,1939,TA,Gd,676.0,GasA,676,676,2.0,TA,
1784,70,RL,8146,Pave,AllPub,1Fam,4,8,Fa,1900,Gd,Gd,405.0,GasA,717,322,1.0,TA,
1785,30,RL,10230,Pave,AllPub,1Fam,5,7,TA,1925,TA,TA,1054.0,GasA,1078,0,1.0,TA,
1786,50,RL,10410,Pave,AllPub,1Fam,4,5,TA,1915,TA,TA,1313.0,GasA,1313,0,2.0,TA,
1787,70,RL,7200,Pave,AllPub,1Fam,7,9,TA,1910,Gd,Gd,560.0,GasA,930,760,2.0,TA,
1788,30,RL,5400,Pave,AllPub,1Fam,2,5,Fa,1940,Fa,TA,416.0,GasA,599,0,0.0,,
1789,30,RL,10800,Pave,AllPub,1Fam,5,7,TA,1920,TA,TA,720.0,GasA,846,0,2.0,TA,
1790,30,RL,10800,Pave,AllPub,1Fam,3,5,TA,1890,TA,TA,630.0,GasA,725,0,1.0,TA,
1791,90,RL,9671,Pave,AllPub,Duplex,6,5,TA,1969,TA,TA,1248.0,GasA,1248,1296,3.0,TA,
1792,20,RL,10143,Pave,AllPub,1Fam,6,7,TA,1963,TA,TA,1380.0,GasA,1380,0,1.0,TA,
1793,20,RL,11500,Pave,AllPub,1Fam,6,4,TA,1967,Fa,TA,1040.0,GasA,1040,0,2.0,TA,
1794,20,RL,8010,Pave,AllPub,1Fam,6,9,TA,1958,Gd,Gd,951.0,GasA,951,0,2.0,TA,
1795,20,RL,10454,Pave,AllPub,1Fam,6,6,TA,1957,TA,TA,1105.0,GasA,1105,0,1.0,TA,
1796,20,RL,9000,Pave,AllPub,1Fam,6,6,Gd,1958,TA,TA,160.0,GasA,1142,0,1.0,TA,
1797,50,RL,8064,Pave,AllPub,1Fam,6,5,TA,1950,TA,TA,795.0,GasA,765,368,2.0,TA,
1798,20,RL,7350,Pave,AllPub,1Fam,5,6,TA,1958,TA,TA,1041.0,GasA,1041,0,1.0,TA,
1799,20,RL,7200,Pave,AllPub,1Fam,5,7,TA,1952,TA,Gd,732.0,GasA,732,0,1.0,TA,
1800,80,RL,8000,Pave,AllPub,1Fam,5,5,Gd,1959,TA,TA,528.0,GasA,1183,0,1.0,TA,
1801,50,RL,10800,Pave,AllPub,1Fam,4,7,TA,1949,TA,TA,832.0,GasA,832,629,1.0,TA,
1802,50,RL,8064,Pave,AllPub,1Fam,6,7,TA,1948,TA,TA,864.0,GasA,1064,0,2.0,TA,
1803,60,RL,7570,Pave,AllPub,1Fam,6,5,TA,1964,TA,TA,780.0,GasA,993,813,2.0,TA,
1804,90,RL,8604,Pave,AllPub,Duplex,5,7,Gd,1978,TA,Gd,941.0,GasA,941,0,2.0,TA,
1805,20,RL,7936,Pave,AllPub,1Fam,6,6,TA,1963,TA,TA,1045.0,GasA,1045,0,1.0,TA,
1806,50,RM,4080,Pave,AllPub,1Fam,6,8,TA,1935,TA,TA,901.0,GasA,861,517,1.0,Fa,
1807,90,RM,10307,Pave,AllPub,Duplex,6,5,TA,1910,TA,TA,972.0,GasA,972,972,2.0,TA,
1808,50,RM,15660,Pave,AllPub,1Fam,5,8,TA,1910,TA,Gd,240.0,GasA,810,496,2.0,TA,
1809,70,RM,9900,Pave,AllPub,1Fam,5,8,TA,1910,Gd,TA,504.0,GasA,764,700,0.0,,
1810,70,RM,6406,Pave,AllPub,1Fam,5,6,TA,1939,TA,TA,690.0,GasA,868,690,2.0,TA,
1811,190,RM,7627,Pave,AllPub,2fmCon,4,6,Fa,1920,Fa,TA,600.0,GasA,1101,600,0.0,,
1812,50,RM,10134,Pave,AllPub,1Fam,5,5,Fa,1910,TA,TA,801.0,GasA,801,646,0.0,,
1813,50,RM,6000,Pave,AllPub,1Fam,5,7,TA,1950,TA,Ex,768.0,GasA,768,560,1.0,TA,
1814,30,RM,7404,Pave,AllPub,1Fam,4,6,Fa,1920,TA,TA,861.0,GasA,861,0,2.0,TA,
1815,30,RM,5925,Pave,AllPub,1Fam,2,4,,1940,TA,Gd,0.0,GasA,612,0,1.0,Fa,
1816,30,RM,8520,Pave,AllPub,1Fam,5,8,Fa,1923,Gd,TA,624.0,GasA,792,0,1.0,TA,
1817,70,RM,9600,Pave,AllPub,1Fam,4,4,Fa,1910,Gd,Gd,677.0,GasA,833,677,2.0,TA,
1818,70,RM,8400,Pave,AllPub,1Fam,6,7,Fa,1900,TA,TA,917.0,GasA,1090,917,1.0,TA,
1819,70,RM,3600,Pave,AllPub,1Fam,6,7,TA,1917,TA,TA,624.0,GasA,664,624,1.0,TA,
1820,30,C (all),3300,Pave,AllPub,1Fam,4,3,TA,1910,TA,TA,624.0,GasA,816,0,0.0,,
1821,50,RM,5400,Pave,AllPub,1Fam,6,6,TA,1920,Fa,TA,972.0,GasA,1044,0,1.0,TA,
1822,70,RM,9720,Pave,AllPub,1Fam,6,7,TA,1910,TA,TA,741.0,GasA,780,741,3.0,TA,
1823,30,C (all),9392,Pave,AllPub,1Fam,3,3,Fa,1900,TA,Fa,245.0,GasA,797,0,0.0,,
1824,30,RL,6615,Pave,AllPub,1Fam,6,6,TA,1923,TA,TA,1022.0,GasA,1432,0,1.0,TA,
1825,70,RL,4960,Pave,AllPub,1Fam,5,7,TA,1930,TA,TA,297.0,GasA,1001,653,1.0,TA,
1826,50,RM,6000,Pave,AllPub,1Fam,5,5,TA,1924,TA,TA,468.0,GasA,822,320,1.0,TA,
1827,30,RM,6120,Pave,AllPub,1Fam,5,6,TA,1925,TA,TA,960.0,GasA,995,0,1.0,TA,
1828,50,RM,6120,Pave,AllPub,1Fam,5,6,TA,1938,TA,TA,952.0,GasA,994,588,1.0,TA,
1829,30,RM,8635,Pave,AllPub,1Fam,5,5,TA,1925,TA,Fa,1072.0,GasA,1072,0,5.0,TA,
1830,70,RM,8094,Pave,AllPub,1Fam,6,6,TA,1915,TA,TA,1048.0,GasA,1048,720,2.0,Fa,
1831,70,RM,9928,Pave,AllPub,1Fam,7,8,TA,1915,TA,Gd,672.0,GasA,1272,672,1.0,TA,
1832,90,RM,3000,Pave,AllPub,Duplex,5,1,TA,1922,TA,TA,1040.0,GasA,1088,1040,0.0,,
1833,70,RM,6876,Pave,AllPub,1Fam,6,5,TA,1927,TA,TA,720.0,GasA,1146,784,1.0,TA,
1834,70,RM,5775,Pave,AllPub,1Fam,6,7,TA,1915,TA,TA,483.0,GasA,741,686,1.0,TA,
1835,190,RM,5852,Pave,AllPub,2fmCon,7,5,TA,1902,TA,Fa,1020.0,GasA,978,886,0.0,,
1836,50,RM,5160,Pave,AllPub,1Fam,6,6,TA,1927,TA,Fa,1204.0,GasA,1204,462,1.0,TA,
